Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
HQ072723F1412,6/22/2023,NORTHROP GRUMMAN SYSTEMS CORPORATION,1100337,"CONTRACTUAL ENGINEERING TASK 23-319 ENGINEERING SERVICES TO ANALYZE, DESIGN, DEVELOP, TEST, AND INTEGRATION OF SOFTWARE SOLUTIONS TO ENHANCE PERFORMANCE AND AVAILABILITY OF THE MICROELECTRONICS-BASED WXSTREAM+HELIOS SOFTWARE APPLICATION.",HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,F2BDAN AFLCMC HBA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Air Force,DELIVERY ORDER,6/22/2023,7/31/2024,6/6/2024,CONT_AWD_HQ072723F1412_9700_HQ072716D0004_9700,6/22/2023,HQ0727
HQ072723F1602,3/29/2023,RAYTHEON COMPANY,467705,PACIFIC MISSILE RANGE FACILITY RANGE RADAR AND TELEMETRY INTEGRATION VALIDATION,HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,COMPACFLT,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,3/29/2023,1/31/2024,11/21/2023,CONT_AWD_HQ072723F1602_9700_HQ072716D0006_9700,3/29/2023,HQ0727
HQ072723F1611,8/16/2023,RAYTHEON COMPANY,5067768,CET 23-328 AWARD A NEW TASK FOR ENVIRONMENTAL WORKFLOW APPLICATIONS (EWA) ENHANCEMENT.,HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,F2BDAN AFLCMC HBA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Air Force,DELIVERY ORDER,8/16/2023,9/30/2024,8/6/2024,CONT_AWD_HQ072723F1611_9700_HQ072716D0006_9700,8/16/2023,HQ0727
HQ072723F1621,9/28/2023,RAYTHEON COMPANY,5337444,THIS TASK CALLS FOR ENGINEERING SERVICES TO DESIGN MULTI-FUNCTION RADAR PROCESSOR ARCHITECTURES AND TECHNOLOGIES,HQ072715R0001,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,,W4G8 CCDC C5ISR CTR-FT BELVOIR,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Army,DELIVERY ORDER,9/28/2023,7/31/2024,2/21/2024,CONT_AWD_HQ072723F1621_9700_HQ072716D0006_9700,9/28/2023,HQ0727
N0002423F8323,3/23/2023,THE PENNSYLVANIA STATE UNIVERSITY,6376120,ADVANCED DEVELOPMENT AND ANALYSIS FOR UNDERSEA WAREFARE IV,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,3/23/2023,3/22/2026,5/19/2025,CONT_AWD_N0002423F8323_9700_N0002418D6401_9700,3/23/2023,N00024
N0002423F8328,4/19/2023,THE PENNSYLVANIA STATE UNIVERSITY,7000000,STRATEGIC SYSTEMS DIRECT RESEARCH AND DEVELOPMENT,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,4/19/2023,4/18/2026,3/5/2025,CONT_AWD_N0002423F8328_9700_N0002418D6401_9700,4/19/2023,N00024
N0002423F8329,4/13/2023,THE PENNSYLVANIA STATE UNIVERSITY,700000,INFRASOUND-ARRAY PERFORMANCE IMPROVEMENT,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,4/13/2023,3/31/2025,1/21/2025,CONT_AWD_N0002423F8329_9700_N0002418D6401_9700,4/13/2023,N00024
N0002423F8337,5/25/2023,THE PENNSYLVANIA STATE UNIVERSITY,7973638,LEVIATHAN,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,5/25/2023,5/23/2026,4/16/2025,CONT_AWD_N0002423F8337_9700_N0002418D6401_9700,5/25/2023,N00024
N0002423F8394,8/29/2023,THE PENNSYLVANIA STATE UNIVERSITY,1500000,THUNDERSTORM 24-25 TECHNOLOGY DISCOVERY EVENTS,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,8/29/2023,2/28/2025,5/1/2025,CONT_AWD_N0002423F8394_9700_N0002418D6401_9700,8/29/2023,N00024
N0002423F8530,3/20/2023,UNIVERSITY OF TEXAS AT AUSTIN,293800,FY23 HF ARRAY COMPONENTS,,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541712 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,3/20/2023,3/19/2025,4/16/2025,CONT_AWD_N0002423F8530_9700_N0002417D6421_9700,3/20/2023,N00024
N0016423FJ018,12/9/2022,INDESIGN LLC,660000,ENGINEERING SERVICES,N0016422RJR85,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,12/9/2022,6/23/2023,12/9/2022,CONT_AWD_N0016423FJ018_9700_N0016422GJR85_9700,12/9/2022,N00164
N0016423FJ064,5/5/2023,INDESIGN LLC,849510,GOV'T ENGINEERING SERVICES,N0016422RJR85,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,5/5/2023,12/1/2023,10/5/2023,CONT_AWD_N0016423FJ064_9700_N0016422GJR85_9700,5/5/2023,N00164
N0016423FJ096,7/3/2023,INDESIGN LLC,1315336,ENGINEERING SERVICES,N0016422RJR85,ONLY ONE SOURCE,NOT COMPETED,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Defense Threat Reduction Agency,DELIVERY ORDER,6/20/2023,5/6/2024,7/12/2023,CONT_AWD_N0016423FJ096_9700_N0016422GJR85_9700,7/3/2023,N00164
N0016423PJ003,12/7/2022,SOUTHWEST RESEARCH INSTITUTE,79975.2,BASE EFFORT,,SIMPLIFIED ACQUISITION,NOT COMPETED UNDER SAP,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DEFENSE THREAT REDUCTION AGENCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Defense Threat Reduction Agency,PURCHASE ORDER,12/6/2022,12/7/2023,4/20/2023,CONT_AWD_N0016423PJ003_9700_-NONE-_-NONE-,12/7/2022,N00164
N0016723F0051,2/27/2023,THE SURVICE ENGINEERING COMPANY LLC,390790.06,ENGINEERING SERVICES,N0016718R0007,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NSWC CARDEROCK,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,2/23/2023,4/1/2024,2/27/2023,CONT_AWD_N0016723F0051_9700_N0016718D0003_9700,2/27/2023,N00167
N0017323C2001,12/14/2022,SRI INTERNATIONAL,299421,RESEARCH & DEVELOPMENT PROJECT,,ONLY ONE SOURCE,NOT COMPETED,1,COST NO FEE,NO SET ASIDE USED.,NAVAL RESEARCH LABORATORY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,11/1/2022,8/30/2024,5/30/2024,CONT_AWD_N0017323C2001_9700_-NONE-_-NONE-,12/14/2022,N00173
N0017323C2002,12/20/2022,UNIVERSITY OF ILLINOIS,373500,RESEARCH AND DEVELOPMENT PROJECT,,ONLY ONE SOURCE,NOT COMPETED,1,COST NO FEE,NO SET ASIDE USED.,NAVAL RESEARCH LABORATORY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,11/1/2022,6/14/2025,6/12/2024,CONT_AWD_N0017323C2002_9700_-NONE-_-NONE-,12/20/2022,N00173
N0017323C2005,7/28/2023,XL SCIENTIFIC LLC,15688404,LABOR/MATERIALS/ODCS,N0017323RCM02,ONLY ONE SOURCE,NOT COMPETED,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAL RESEARCH LABORATORY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,7/31/2023,6/30/2026,4/24/2025,CONT_AWD_N0017323C2005_9700_-NONE-_-NONE-,7/28/2023,N00173
N0017823FD400,11/18/2022,SOUTHWEST RESEARCH INSTITUTE,593693.76,0001 HOLDING SLIN,N0017821R4403,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541512 COMPUTER SYSTEMS DESIGN SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,11/16/2022,11/17/2023,10/24/2023,CONT_AWD_N0017823FD400_9700_N0017822D4416_9700,11/18/2022,N00178
N0017823FD404,11/30/2022,LOCKHEED MARTIN ACULIGHT CORPORATION,700782.39,CPFF HOLDING SLIN,N0017821R4402,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,12/1/2022,12/30/2023,4/30/2025,CONT_AWD_N0017823FD404_9700_N0017821D4412_9700,11/30/2022,N00178
N0017823FD411,8/2/2023,"THE CHARLES STARK DRAPER LABORATORY, INC.",2736.12,TECHNOLOGY EVALUATION & ANALYSIS SERVICES,N0017821R4408,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,8/2/2024,8/20/2023,9/16/2024,CONT_AWD_N0017823FD411_9700_N0017823D4402_9700,8/2/2023,N00178
N0017823FD439,9/5/2023,MZA ASSOCIATES CORPORATION,374000,HOLDING SLIN,N0017821R4404,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,9/7/2023,9/7/2024,9/13/2024,CONT_AWD_N0017823FD439_9700_N0017821D4413_9700,9/5/2023,N00178
N0017823FD443,8/17/2023,SOUTHWEST RESEARCH INSTITUTE,215066,TECHNICAL AND ENGINEERING SUPPORT,N0017821R4403,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541512 COMPUTER SYSTEMS DESIGN SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,8/18/2023,8/17/2024,8/17/2023,CONT_AWD_N0017823FD443_9700_N0017822D4416_9700,8/17/2023,N00178
N0017823FD444,7/27/2023,SOUTHWEST RESEARCH INSTITUTE,1330000,00001 HOLDING SLIN,N0017821R4403,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541512 COMPUTER SYSTEMS DESIGN SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,8/5/2023,10/18/2024,9/5/2024,CONT_AWD_N0017823FD444_9700_N0017822D4416_9700,7/27/2023,N00178
N0017823FD447,8/8/2023,SOUTHWEST RESEARCH INSTITUTE,294147.21,0001 HOLDING SLIN,N0017821R4403,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NAVSEA HQ,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541512 COMPUTER SYSTEMS DESIGN SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,8/8/2023,9/26/2024,9/18/2024,CONT_AWD_N0017823FD447_9700_N0017822D4416_9700,8/8/2023,N00178
N0017823FD450,8/21/2023,SOUTHWEST RESEARCH INSTITUTE,860028.67,00001 HOLDING SLIN,N0017821R4403,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541512 COMPUTER SYSTEMS DESIGN SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,8/26/2023,8/25/2024,3/5/2025,CONT_AWD_N0017823FD450_9700_N0017822D4416_9700,8/21/2023,N00178
N0017823FD456,9/18/2023,"THE CHARLES STARK DRAPER LABORATORY, INC.",343411.78,TECHNOLOGY EVALUATION & ANALYSIS SERVICES,N0017821R4408,ONLY ONE SOURCE,NOT COMPETED,,COST PLUS FIXED FEE,,NSWC DAHLGREN,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,9/18/2023,5/17/2024,4/4/2025,CONT_AWD_N0017823FD456_9700_N0017823D4402_9700,9/18/2023,N00178
N0042123F0003,10/28/2022,"A 2 JOINT VENTURE, LLC",9151528.12,ESTABLISH TO FOR ATI BRANCH,N0042119R0069,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,,COST PLUS FIXED FEE,,NAVAL AIR WARFARE CENTER AIR DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,10/31/2022,10/30/2026,5/20/2025,CONT_AWD_N0042123F0003_9700_N0042121D0009_9700,10/28/2022,N00421
N0042123F0151,2/17/2023,"SIERRA NEVADA COMPANY, LLC",11946944.77,LANDING SYSTEMS UPGRADE PROGRAM (LSUP) BLOCK V,,ALTERNATIVE SOURCES,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAL AIR WARFARE CENTER AIR DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"334511 SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",Department of Defense,Department of the Navy,DELIVERY ORDER,2/15/2023,2/20/2026,2/20/2025,CONT_AWD_N0042123F0151_9700_N6833519G0013_9700,2/17/2023,N00421
N0042123F0890,9/28/2023,"ROCKWELL COLLINS, INC.",7550021.32,TO AWARD TASK ORDER FOR CONTINUED IDIQ SUPPORT,,ONLY ONE SOURCE,NOT COMPETED,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAL AIR WARFARE CENTER AIR DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"334511 SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING",Department of Defense,Department of the Navy,DELIVERY ORDER,9/28/2023,9/30/2026,5/13/2025,CONT_AWD_N0042123F0890_9700_N0042120G0006_9700,9/28/2023,N00421
N0042123F0891,9/28/2023,RAYTHEON COMPANY,4308947.06,LABOR - RDT&E,,ONLY ONE SOURCE,NOT COMPETED,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAL AIR WARFARE CENTER AIR DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,336413 OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,Department of Defense,Department of the Navy,DELIVERY ORDER,9/28/2023,9/30/2026,11/14/2024,CONT_AWD_N0042123F0891_9700_N0001920G0007_9700,9/28/2023,N00421
N0042123P0311,5/18/2023,"ATCSI, LLC",29330.7,23-May,N0042123Q0221,SIMPLIFIED ACQUISITION,COMPETED UNDER SAP,2,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,NAVAL AIR WARFARE CENTER AIR DIV,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541618 OTHER MANAGEMENT CONSULTING SERVICES,Department of Defense,Department of the Navy,PURCHASE ORDER,5/18/2023,11/30/2023,6/7/2024,CONT_AWD_N0042123P0311_9700_-NONE-_-NONE-,5/18/2023,N00421
N6523623C8020,6/30/2023,METRON INCORPORATED,24803366.02,JOINT MISSION PLANNING SYSTEM,N6523623R0019,ONLY ONE SOURCE,NOT COMPETED,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,NIWC ATLANTIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,6/30/2023,4/30/2027,5/8/2025,CONT_AWD_N6523623C8020_9700_-NONE-_-NONE-,6/30/2023,N65236
N6600123C0036,8/22/2023,"TACTICAL ENGINEERING & ANALYSIS, INC.",9771779.51,"MULTI-TACTICAL DATA LINK (MULTI-TDL) ENGINEERING, ANALYSIS, TEST SUPPORT TEAM",N6600123R0036,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DEF ADVANCED RESEARCH PROJECTS AGCY,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Defense Advanced Research Projects Agency,DEFINITIVE CONTRACT,9/15/2023,9/14/2028,4/1/2025,CONT_AWD_N6600123C0036_9700_-NONE-_-NONE-,8/22/2023,N66001
N6600123C0046,6/29/2023,D9TECH RESOURCES LLC,2082554,SERVICES IAW PWS,N6600123R0046,ONLY ONE SOURCE,NOT AVAILABLE FOR COMPETITION,1,FIRM FIXED PRICE,8(A) SOLE SOURCE,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,6/30/2023,6/29/2025,4/25/2025,CONT_AWD_N6600123C0046_9700_-NONE-_-NONE-,6/29/2023,N66001
N6600123C4700,12/7/2022,"CUBRC, INC.",4668491.14,R&D IAW SOW NAVY TACTICAL FLEET COMMAND CENTERS & MARITIME OPERATIONS CENTERS (MOCS),N6600121S4700,BASIC RESEARCH,FULL AND OPEN COMPETITION,17,COST PLUS FIXED FEE,NO SET ASIDE USED.,NAVAL INFORMATION WARFARE SYSTEMS,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DEFINITIVE CONTRACT,12/8/2022,12/7/2026,3/28/2025,CONT_AWD_N6600123C4700_9700_-NONE-_-NONE-,12/7/2022,N66001
N6600123F0147,12/14/2022,COLSA CORP,1599952.46,SINGLE AWARD TASK ORDER 14 - SERVICES IAW SOW (MULTI-COMMAND DLTT/GS AND MINI-RACK),N6600121R3428,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,,COST PLUS FIXED FEE,,NIWC PACIFIC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,541330 ENGINEERING SERVICES,Department of Defense,Department of the Navy,DELIVERY ORDER,12/22/2022,12/31/2023,9/14/2023,CONT_AWD_N6600123F0147_9700_N6600121D3428_9700,12/14/2022,N66001
N6600123F0285,2/17/2023,SAN DIEGO STATE UNIVERSITY FOUNDATION,64706,ACADEMIC RESEARCH FOR NON-TARGETED ANALYSIS OF TOXICITY IDENTIFICATION EVALUATION EFFLUENT COLLECTED FROM NAVAL SHIPYARD.,N6600120R0014,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST NO FEE,,PUGET SOUND NAVAL SHIPYARD IMF,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,2/17/2023,12/31/2024,9/27/2024,CONT_AWD_N6600123F0285_9700_N6600121D0041_9700,2/17/2023,N66001
N6600123F0484,4/19/2023,"UNIVERSITY OF CALIFORNIA, SAN DIEGO",100000,SERVICES,N6600120R0014,SUBJECT TO MULTIPLE AWARD FAIR OPPORTUNITY,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST NO FEE,,NAVWAR HQ NAVY ERP,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Department of the Navy,DELIVERY ORDER,4/13/2023,4/19/2024,5/17/2023,CONT_AWD_N6600123F0484_9700_N6600121D0042_9700,4/19/2023,N66001
