Award ID,Award Date,Recipient Name,Awarded$,Award Description,Solicitation ID,Solicitation Procedures,Competition Type,Offers Received,Contract Pricing Type,Set Aside Type,Funding Office Name,FSC,NAICS,Funding Agency,Funding Sub-Agency,Award Type,PoP Start Date,PoP End Date,Last Modified Date,generated_internal_id,effective_award_date,funding_office_code
SP470125C0029,12/19/2024,DELOITTE CONSULTING LLP,895334.6,EMERGENT IV - DISPOSITION SERVICES COMMAND BLOCKCHAIN AUTOMATION PROJECT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,COST PLUS FIXED FEE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/20/2024,4/18/2025,4/3/2025,CONT_AWD_SP470125C0029_9700_-NONE-_-NONE-,12/19/2024,SP4701
SP470125C0030,12/30/2024,"AMG ENGINEERING AND MACHINING, INC.",861708,ENHANCING AEROSPACE BEARING SUPPLY CHAIN - EMERGENT IV,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/30/2024,4/30/2026,1/27/2025,CONT_AWD_SP470125C0030_9700_-NONE-_-NONE-,12/30/2024,SP4701
SP470125C0031,12/23/2024,"SOLVE TECHNOLOGY AND RESEARCH, INC",1197779,"SOLVE TECHNOLOGY: SBIR PHASE II PROPOSAL NUMBER:L2S-0048 PROPOSAL TITLE:"" ADVANCED RECOVERY AND REUSE TECHNOLOGY OF METAL POWDER FOR HIGH PART QUALITY IN ADDITIVE MANUFACTURING"" TOPIC NUMBER:DLA211-005",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/23/2024,5/23/2026,2/3/2025,CONT_AWD_SP470125C0031_9700_-NONE-_-NONE-,12/23/2024,SP4701
SP470125C0032,1/21/2025,"ADVANCED CERAMICS MANUFACTURING, LLC",1799999,"ADVANCED CERAMICS MANUFACTURING, LLC: STTR PHASE II PROPOSAL NUMBER:L2-0506 PROPOSAL TITLE:HIGH ENTROPY TPS MATERIALS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/21/2025,12/21/2026,4/2/2025,CONT_AWD_SP470125C0032_9700_-NONE-_-NONE-,1/21/2025,SP4701
SP470125C0033,1/28/2025,"VIMAAN ROBOTICS, INC.",680963.26,"VIMAAN ROBOTICS INC. PHASE III FEASIBILITY STUDY UNDER STRATEGIC DISTRIBUTION AND DISPOSITION BAA, TITLED, AUTOMATED CYCLE COUNTING AND ASSET VISIBILITY FOR HIGH ACCURACY INVENTORY MANAGEMENT",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/28/2025,12/31/2025,5/1/2025,CONT_AWD_SP470125C0033_9700_-NONE-_-NONE-,1/28/2025,SP4701
SP470125C0034,12/18/2024,THREAT REDUCTION SOLUTIONS LLC,600000,"COMPASS A RISK BASED APPROACH TO CLASS IV PROCUREMENT IN FOREIGN, REMOTE, AND AUSTERE LOCATIONS - EMERGENT IV",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/18/2024,12/31/2025,12/30/2024,CONT_AWD_SP470125C0034_9700_-NONE-_-NONE-,12/18/2024,SP4701
SP470125C0035,12/18/2024,"AKUA, INC.",599610.5,SATELLITE BASED GLOBAL PALLET LEVEL TRACKING AND HERO ASSESSMENT RESEARCH & DEVELOPMENT (R&D) - EMERGENT IV,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/18/2024,12/31/2025,12/30/2024,CONT_AWD_SP470125C0035_9700_-NONE-_-NONE-,12/18/2024,SP4701
SP470125C0036,1/23/2025,ULTRAMET,1000000,"STTR PHASE II PEPIN ASSOCIATES PROPOSAL  L2S-0055 TITLED ULTRAMETS PROPOSAL INCREASED COMPONENT SIZE OF CF ZRC CMCS FOR HYPERSONIC AND RELATED, TENDERED UNDER TOPIC DLA212-007 ADVERTISED IN SBIR BROAD AGENCY ANNOUNCEMENT BAA SBIR 22.2",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,2/10/2025,2/9/2027,1/23/2025,CONT_AWD_SP470125C0036_9700_-NONE-_-NONE-,1/23/2025,SP4701
SP470125C0037,12/27/2024,PEPIN ASSOCIATES INC,1584671,"STTR PHASE II PEPIN ASSOCIATES PROPOSAL #L2S-0060 TITLED ""FORMABLE, DISCONTINUOUS PREFORMS FOR ADVANCED CERAMIC MATRIX COMPOSITE HYPERSONIC STRUCTURES"" TENDERED UNDER TOPIC #DLA23A-003 ADVERTISED IN STTR BROAD AGENCY ANNOUNCEMENT #STTR 23.A",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,12/27/2024,12/27/2026,1/13/2025,CONT_AWD_SP470125C0037_9700_-NONE-_-NONE-,12/27/2024,SP4701
SP470125C0040,3/3/2025,CTS CEMENT MANUFACTURING CORP,1799451,"SBIR PHASE II: CTS CEMENT MANUFACTURING CORP. SP4701-25-C-0040 PROPOSAL#:L2-0484 PROPOSAL TITLE: ""RAPID-SETTING AND HEAT-RESISTANT CONCRETE FOR INFRASTRUCTURE REPAIRS IN REMOTE AND STRATEGICALLY SIGNIFICANT AIRFIELDS""",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,3/3/2025,1/3/2027,3/20/2025,CONT_AWD_SP470125C0040_9700_-NONE-_-NONE-,3/3/2025,SP4701
SP470125C0042,1/13/2025,"KANEY AEROSPACE, INC.",646459,"SBIR PHASE II KANEY AEROSPACE PROPOSAL #L2-0491 TITLED ""FINAL DEVELOPMENT & QUALIFICATION OF NSN 5996-01-419-3249 AIRCRAFT SYNCHRONOUS AMPLIFIER""  TENDERED UNDER TOPIC #DLA 231-001 ADVERTISED IN SBIR BAA #SBIR 23.1",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/13/2025,9/13/2025,4/2/2025,CONT_AWD_SP470125C0042_9700_-NONE-_-NONE-,1/13/2025,SP4701
SP470125C0043,1/22/2025,"A&B FOUNDRY, LLC",480268,A&B FOUNDRY SMALL BUSINESS INNOVATION RESEARCH (SBIR) PHASE III - PROPOSAL PH III-0013 TENDERED UNDER TOPIC DLA231-001 FOR B-2 BOMBER COUPLING SHEAR REPRESENTATIVE ARTICLES,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/22/2025,6/22/2025,3/5/2025,CONT_AWD_SP470125C0043_9700_-NONE-_-NONE-,1/22/2025,SP4701
SP470125C0044,2/26/2025,MENTIS SCIENCES INC,3271904,SMALL BUSINESS INNOVATIVE RESEARCH SBIR PHASE III MENTIS SCIENCES PROPOSAL MSI 24-0612 FOR HYPERSONIC RADOME AND APERTURE MANUFACTURING IMPROVEMENTS UNDER SBIR 15.2-001 PROGRAM BROAD AGENCY ANNOUNCEMENT,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,2/26/2025,2/26/2027,4/2/2025,CONT_AWD_SP470125C0044_9700_-NONE-_-NONE-,2/26/2025,SP4701
SP470125C0045,1/23/2025,"BASCOM HUNTER TECHNOLOGIES, INC.",1796607,NAVY VACUUM PUMP REPLACEMENT WITH IMPROVEMENTS SBIR II CONTRACT OSD FUNDED,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,1/23/2025,7/22/2026,4/3/2025,CONT_AWD_SP470125C0045_9700_-NONE-_-NONE-,1/23/2025,SP4701
SP470125C0047,3/13/2025,INTELLISENSE SYSTEMS INC,999959,"INTELLISENSE SYSTEMS INC.: SBIR PHASE II PROPOSAL#:L2-0511 PROPOSAL TITLE:""PALADIN A6 COMPUTER UNIT PROCUREMENT""",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,3/13/2025,3/12/2027,3/13/2025,CONT_AWD_SP470125C0047_9700_-NONE-_-NONE-,3/13/2025,SP4701
SP470125C0048,3/12/2025,U.S. VANADIUM LLC,1631452,ESTABLISHING U.S. PRODUCTION CAPACITY OF HIGH-PURITY VANADIUM OXIDE IN A FORM THAT ENABLES GREATER U.S PRODUCTION OF AEROSPACE-GRADE TITANIUM ALLOYS - EMERGENT IV,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIRM FIXED PRICE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,3/12/2025,3/11/2026,3/25/2025,CONT_AWD_SP470125C0048_9700_-NONE-_-NONE-,3/12/2025,SP4701
SP470125C0049,4/2/2025,HARRISBURG UNIVERSITY OF SCIENCE & TECHNOLOGY,550000,"ENABLING MANUFACTURING, RE-MANUFACTURING, REPAIR AND EXPEDITIONARY MANUFACTURING THROUGH ARTIFICIAL INTELLIGENCE ASSISTED DIGITAL PROCESSES",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/2/2025,3/31/2027,4/2/2025,CONT_AWD_SP470125C0049_9700_-NONE-_-NONE-,4/2/2025,SP4701
SP470125C0050,4/7/2025,RUSSELL TECHNICAL CONSULTING SERVICES LLC,1799933,"STTR PHASE II RUSSELL TECHNICAL PROPOSAL L2S-0062 TITLED ""COST EFFECTIVE TPS MATERIAL PERFORMANCE CHARACTERIZATION FOR HYPERSONIC APPLICATIONS"" TENDERED UNDER TOPIC DLA23A-003 ADVERTISED IN STTR BROAD AGENCY ANNOUNCEMENT (BAA) STTR 23.A.",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/7/2025,10/7/2026,7/1/2025,CONT_AWD_SP470125C0050_9700_-NONE-_-NONE-,4/7/2025,SP4701
SP470125C0051,5/20/2025,"TEX-TECH ENGINEERED COMPOSITES, LLC",3250814.16,TEX-TECH ENGINEERED COMPOSITES AWARD UNDER EMERGENT IV BAA CARBONIZATION CAPABILITY FOR  REENTRY VEHICLE HEAT SHIELD MATERIALS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,5/20/2025,11/19/2026,5/20/2025,CONT_AWD_SP470125C0051_9700_-NONE-_-NONE-,5/20/2025,SP4701
SP470125C0052,4/22/2025,UNIVERSITY OF ILLINOIS,1629451,"EVALUATION AND PROCESS DEVELOPMENT FOR THE HICKS DOME REE-NB-F DEPOSIT, ILLINOIS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/22/2025,10/31/2026,5/6/2025,CONT_AWD_SP470125C0052_9700_-NONE-_-NONE-,4/22/2025,SP4701
SP470125C0053,4/10/2025,"6K ADDITIVE, LLC",1629411,"ENHANCING AEROSPACE BEARING SUPPLY CHAIN - EMERGENT IV, SBIR BAA TOPIC DLA183-013, REDUCTION OF CRITICAL MATERIAL IMPORTS BY CONVERTING UNTAPPED DOMESTIC SOURCES OF TITANIUM C-103 NIOBIUM INTO SPHERICAL ALLOY POWDERS & INGOTS",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DO NOT SHIP MATERIEL/MROS TO DODAAC,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/10/2025,2/9/2026,5/1/2025,CONT_AWD_SP470125C0053_9700_-NONE-_-NONE-,4/10/2025,SP4701
SP470125C0054,4/3/2025,"CORSHA, INC",250000,ADVANCED CYBERSECURITY AND IDENTITY MANAGEMENT FOR CRITICAL ADDITIVE MANUFACTURING SYSTEMS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/3/2025,3/31/2026,5/5/2025,CONT_AWD_SP470125C0054_9700_-NONE-_-NONE-,4/3/2025,SP4701
SP470125C0055,4/9/2025,EMELODY WORLDWIDE INC,250000,CHARACTERIZATION OF ADDITIVE MANUFACTURED PARTS THAT REQUIRE SECONDARY CNC MANUFACTURING,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/9/2025,1/31/2026,5/6/2025,CONT_AWD_SP470125C0055_9700_-NONE-_-NONE-,4/9/2025,SP4701
SP470125C0056,4/15/2025,"LMI CONSULTING, LLC",1000000,LMI: INCREMENTAL FUNDING  BAA 0004-21 SUBSISTENCE NETWORK BROAD AGENCY ANNOUNCEMENT DESCRIPTION:BARCODE VALIDATION & OPRATS EXPANSION,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,COST PLUS FIXED FEE,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/15/2025,4/14/2027,4/15/2025,CONT_AWD_SP470125C0056_9700_-NONE-_-NONE-,4/15/2025,SP4701
SP470125C0057,4/23/2025,ALKEMIX CORPORATION,2090000,ALKEMIX CORP.: STTR PHASE II TOPIC NUMBER:DLA23A-003 PROPOSAL NUMBER: L2S-0067 PROPOSAL TITLE:TPS FOR HYPERSONIC APPLICATIONS,,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,4/23/2025,4/22/2027,4/23/2025,CONT_AWD_SP470125C0057_9700_-NONE-_-NONE-,4/23/2025,SP4701
SP470125C0059,5/27/2025,THE CHEMOURS CO FC LLC,4115254.03,"RECOVERY OF SCANDIUM, VANADIUM, AND MIXED RARE EARTH ELEMENTS  FROM THE METAL CHLORIDE CO-PRODUCT OF CHLORIDE PROCESS TITANIUM DIOXIDE  PRODUCTION",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION,1,FIRM FIXED PRICE,NO SET ASIDE USED.,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,5/27/2025,5/31/2027,5/27/2025,CONT_AWD_SP470125C0059_9700_-NONE-_-NONE-,5/27/2025,SP4701
SP470125C0063,5/12/2025,VIBRANT CORP,2008655,"STTR PHASE II VIBRANT CORP PROPOSAL L2S-0077 TITLED "" PCRT FOR IMPROVED DEFECT DETECTION, SUSTAINMENT EFFICIENCY, AND FLEET READINESS FOR NAVY LANDING GEAR COMPONENTS"" TENDERED UNDER TOPIC #DLA 15C-001 ADVERTISED IN STTR BAA #DLA15.C.",,NEGOTIATED PROPOSAL/QUOTE,FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,1,FIXED PRICE LEVEL OF EFFORT,SMALL BUSINESS SET ASIDE - TOTAL,DCSO PHILADELPHIA,AC33 NATIONAL DEFENSE R&D SERVICES; DEFENSE-RELATED ACTIVITIES; EXPERIMENTAL DEVELOPMENT,"541715 RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",Department of Defense,Defense Logistics Agency,DEFINITIVE CONTRACT,5/12/2025,5/11/2027,7/1/2025,CONT_AWD_SP470125C0063_9700_-NONE-_-NONE-,5/12/2025,SP4701
